date,fund_id,base_fund_id,universe,method,method_label,daily_return,rebalance_date,live_start_date,live_end_date,periods_per_year,tilt_strength,growth_of_1,drawdown
2023-08-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00399451640396633,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.135678822696881,-0.050978339819777174
2023-08-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.009411101694017977,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.124990833804738,-0.05990967917355905
2023-08-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.001363369308323359,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1265246117796925,-0.0586279888830924
2023-08-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00036335788745052206,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1261152801765952,-0.05897004382835691
2023-08-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0029487500233828703,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1227946477178425,-0.06174490593362214
2023-08-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.011064159180432506,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1352174264271304,-0.05136390222102005
2023-08-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.008734956775044236,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1253013512770125,-0.059650197530366045
2023-08-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0024246621535097936,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1280298268747473,-0.057370166953257584
2023-08-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.006002625453634439,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1348009674260047,-0.051711913124055875
2023-08-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008567703405855144,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1445236055395882,-0.043587262052396936
2023-08-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0015334725083059064,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1462787010237903,-0.04212062941216077
2023-08-31,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0044950574422703456,2023-07-31,2023-08-01,2023-08-31,252,0.15,1.1411261124178373,-0.04642635220571878
2023-09-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00045074260983264593,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.140611758255778,-0.0468561684803932
2023-09-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.010622836545976164,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1284952259854084,-0.05698125960743139
2023-09-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0020908654726192405,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1261356942813798,-0.05895298493175116
2023-09-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0063829998779655105,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1333238182805503,-0.05294628194941087
2023-09-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.005801717874722949,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1398990433349179,-0.04745174346507386
2023-09-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.005731496981535414,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1464323712610471,-0.04199221600797709
2023-09-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0029425500503004304,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.143058936629327,-0.044811201860951
2023-09-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0003897123485458337,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1435044008120472,-0.04443895299112344
2023-09-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.009956464892452744,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1548896622330977,-0.03492494297398396
2023-09-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007090072800594148,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1467014104512114,-0.041767395386336004
2023-09-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0005517758710863001,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1460686882815838,-0.04229612501645008
2023-09-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0004707088974041927,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1455292235529733,-0.04274692475148334
2023-09-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0016666395526912857,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1474384078657103,-0.04115152891433893
2023-09-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.011777900649745222,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1339239922961661,-0.05244475094494583
2023-09-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,7.294129991257154e-05,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1340067021861662,-0.05237563503334086
2023-09-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0004535066504755298,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.133492422605041,-0.052805388985005974
2023-09-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.005925363744226353,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1267760676997818,-0.0584178615918407
2023-09-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.009151829509077771,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1164640052332844,-0.06703506079134502
2023-09-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0015689758438656724,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.118215710288041,-0.06557126133855296
2023-09-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.006859890285046394,2023-08-31,2023-09-01,2023-09-29,252,0.15,1.1105448732004497,-0.07198133996496481
2023-10-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.009262173834222275,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1002588135341629,-0.08057681011561135
2023-10-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.008186367784525882,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.0912516902284062,-0.08810354649762686
2023-10-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.007478435703202565,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.0994125458297903,-0.08128398750213106
2023-10-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0034276409155557545,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.0956441544046287,-0.08443301609634501
2023-10-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.005313026909160521,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.101465341279845,-0.07956858407372591
2023-10-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004826351390905359,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1067814000617648,-0.07512625862923727
2023-10-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.011614253065581451,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1196358393303607,-0.0643845409432462
2023-10-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004544515817896454,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1247240421124813,-0.06013262169009426
2023-10-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0021003922635137043,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1223616804358405,-0.062106711860225206
2023-10-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0032158242536123247,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.125970998349111,-0.059090611876925214
2023-10-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.007039236624480856,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1338969746387935,-0.052467328051731266
2023-10-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.005843104828828504,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1405224535266996,-0.04693079532079747
2023-10-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.008721006889325904,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1305759493520624,-0.055242518420809184
2023-10-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.010157124922382856,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1190925482002518,-0.06483853818256491
2023-10-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0030824915284399677,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1156429549008842,-0.06772116546634077
2023-10-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0025581425315305832,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1127889812079497,-0.07010606760420712
2023-10-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.01162458590509821,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1257246923142483,-0.05929643570444254
2023-10-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.008284742652659157,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.116398352940681,-0.06708992264707037
2023-10-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.002612040144469107,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1134822756255807,-0.06952672122029602
2023-10-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.011634607898602212,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1005273459466336,-0.08035241297902473
2023-10-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008155931753829082,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.109503171873397,-0.07285183002170814
2023-10-31,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.003342642094560755,2023-09-29,2023-10-02,2023-10-31,252,0.15,1.1132118438797498,-0.06975270552084356
2023-11-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.005785501258100928,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.119652332403049,-0.06437075862828945
2023-11-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.012167000605371101,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.133275143009202,-0.05298695708211687
2023-11-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.003067480711045593,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1367514426506902,-0.05008201283985769
2023-11-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0035792327228341934,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1326827446894259,-0.05348199038351009
2023-11-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0003388455551442465,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1322989401759993,-0.053802713803932534
2023-11-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0064652710427667215,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.124978320626324,-0.05992013571912047
2023-11-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.01278576053812437,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1105946172082144,-0.07193977175052835
2023-11-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.005842735238174548,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1170835275135038,-0.06651736155178678
2023-11-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.002898067703669205,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1203209112068915,-0.06381206566536424
2023-11-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.009187240894236708,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1306135692969999,-0.05521108159035415
2023-11-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004232570525310521,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1353989709659225,-0.05121219586165349
2023-11-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.01737604959868025,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1156702221321282,-0.06769837980498417
2023-11-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00040912459186703896,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1152137740078403,-0.06807980732484342
2023-11-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004432160385151479,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.120156580317973,-0.063949387564746
2023-11-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0015574336568055114,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1219011498770524,-0.06249155083646585
2023-11-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.00033441064506533496,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1222763255642823,-0.0621780380312269
2023-11-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.002957165223096222,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1255950820849452,-0.059404743539836935
2023-11-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.002069877816976635,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1279249263762507,-0.057457826283736635
2023-11-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004603283611427533,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1331170847047591,-0.05311903734238932
2023-11-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-3.290988404448369e-05,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.1330797939528927,-0.053150199085074235
2023-11-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008773047245236257,2023-10-31,2023-11-01,2023-11-30,252,0.15,1.143020356517864,-0.04484344104750504
2023-12-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.006181931941504108,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1500864305696112,-0.03893872820657951
2023-12-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.003934890847185753,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.154611895138732,-0.03515705700461491
2023-12-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0029392022091633014,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1580055329716499,-0.03232118849506738
2023-12-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.001341318592184088,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.156452278620423,-0.03361915407620153
2023-12-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.004315178824007858,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1514619802367445,-0.037789260238458744
2023-12-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0001278831696710286,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1516092328445329,-0.03766620967916645
2023-12-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004571274733103039,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1568735550330433,-0.03326711753866152
2023-12-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0027889478885146967,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1601000150916314,-0.030570949907363087
2023-12-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.021541365763780494,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1850901538392875,-0.009688124157283373
2023-12-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.00026953460707020106,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1854095766482453,-0.009421200834951127
2023-12-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0069545375049498296,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1771656012887184,-0.016310218245352615
2023-12-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0014897710297799094,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1789193084987717,-0.014844745706204088
2023-12-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004425415683908543,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1841365164966648,-0.010485024192767423
2023-12-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.01348246957472508,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1681714319406775,-0.023826129747823277
2023-12-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008317391174048507,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1778875706984766,-0.015706909815050962
2023-12-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.009067523871694901,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1885680943639576,-0.006781808723054783
2023-12-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0008279504565673294,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1895521698603477,-0.005959473268115967
2023-12-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004040859446580527,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1943589829831285,-0.0019426952153873689
2023-12-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.001526660929695995,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1961823641784803,-0.0004190001225748974
2023-12-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0004999017564668556,2023-11-30,2023-12-01,2023-12-29,252,0.15,1.1955843905135728,-0.00091869242014464
